1255	CC(CCCCN(C)C1CCCC1)(C(=O)N)NC	CC=O.CNC(C)CCCCN(C)C1CCCC1
1256	C1CC2=CC(=CC(=C2OC1C(=O)C3=CC=CC=C3)Cl)Cl	CC(=O)(c1ccccc1)C1CCc2cc(Cl)cc(Cl)c2O1
1257	COC1=CC=CC=C1NC2=NN=C(S2)SCC(=O)NC3=C(C=CC(=C3)C(=O)O)Cl	COc1ccccc1Nc1nnc(SCC(=O)Nc2cc(ccc2Cl)C(=O)O)c1=O
1258	CC1=CC=C(C=C1)C(CNS(=O)(=O)N(C)CCC#N)N2CCOCC2	CCN(C)S(=O)(=O)NCC(c1ccc(C)cc1)N1CCOCC1.N
1259	CCC(C)C(COS(=O)(=O)C1=CC=C(C=C1)C)OC2CCCCO2	CCCC.CCCCO.COS(=O)(=O)c1ccc(C)cc1.[*]
1260	CC1CCC(CN1)(C(=O)C2=CC=CC=C2C3=CN=C(C=C3)OC)OC4=NC=CC(=C4C)C#N	C#N(c1ccccc1-c1ccc(nc1)OC)C1(CCC(C)NC1)Oc1nccc(C#N)c1C
1261	C1CCN2C(C1)COC(C2=O)CC(=O)N	NC(=O)CC1OCC2CCCCN2C1=O
1262	CC1CCCCC1NC(=O)C2=CC=CC3=C2C=CC=C3N(C4CCN(CC4)C(=O)OC(C)(C)C)S(=O)O	CC1CCCCC1NO(C)(C)c1cccc2c(cccc12)N(C1CCN(CC1)C(=O)OC(C)(C)C)S(=O)O
1264	CC(C)(CCCCN1C=C(C=CC1=O)C(F)(F)F)CN	CC(C)(CC=O)CCCCn1cc(ccc1=O)C(F)(F)F
1265	CN(C)C1=CC=C(C=C1)C2=NC(=C(S2)Cl)C#N	C#n1c(nc(C#N)c1Cl)-c1ccc(cc1)N(C)C
1266	C1CCC(N(CC1)C(=O)NC2=C3C(=CC(=C2)Cl)CCO3)C4=CC=NC=C4	C=O.CCCCCCc1ccncc1.Nc1cc(Cl)cc2CCOc12
1267	CCC1(CC2CCC(C(C2)C1)NC(=O)C3CN(CCO3)CC4=CC=C(C=C4)O)C(=O)O	CCC1(CC2CCC(NC(C)(=O)C3CN(CCO3)Cc3ccc(O)cc3)C(C2)C1)C(=O)O
1268	COC1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2)C#N)F	C#N.cc(F)cc(c)S(=O)(=O)c1cccc(C#N)c1
1269	CN1C2=C(C=N1)C(=NC(=N2)CN3CCOC3=O)N	CNCc1nc(N)c2cnn(C)c2n1.NC=O.O
1270	CN(C1=CC=C(C=C1)[N+](=O)[O-])S(=O)(=O)CBr	CN(c1ccc(cc1)[N+](=O)[O-])[*](=O)(=O)(O)CBr
1271	CCC=CCSCC	CCC=CCN(=O)CC
1272	CC1=C(C(=NN1C2=CC=CC=C2)C)C(=O)C(=O)NCC(C3=CC=CC=C3)[NH+](C)C	C[NH+](C)C(CO=CN)c1ccccc1.Cc1cc(C)n(n1)-c1ccccc1.O
1273	CC1=CC=C(C=C1)C=CS(=O)(=O)N2CC(C2)S(=O)(=O)C3=NN=CN3C	C#N(=O)(=O)(C=Cc1ccc(C)cc1)N1CC(C1)S(=O)(=O)c1nncn1C
1274	C1=C(NC(=C1Br)Br)C(=O)NCC2C(C(C34C2C5(C(N3C(=NC4O)N)NC(N5)N)O)Cl)CNC(=O)C6=CC(=C(N6)Br)Br	CC(=O)N(NCC1C(CNC(=O)c2cc(Br)c(Br)[nH]2)C(Cl)C23C(O)N=C(N)N2C2NC(N)NC2(O)C13)c1cc(Br)c(Br)[nH]1
1275	CCCCCCCCC=C(C(CCCC)O)Br	CCCCCCCCC=C(Br)C(CCCC)O(C)C
1276	CC#CC(=CC=C(C)OS(=O)(=O)C(F)(F)F)C	CC#CC(C)=CC=C(C)OC(=O)(=O)(=O)(O)C(F)(F)F
1277	CC(C)CC(CNC(C)C1=CC=NN1)N(C)C	CC(=O)C(CC(CC(C)C)N(C)C)C(C)c1ccn[nH]1
1279	C1CN(CCC1OC2=CC=C(C=C2)F)C(=O)CN3C=CN=C3C4=CC=CC=C4	O=C(Cn1ccnc1-c1ccccc1)N1CCC(CC1)Oc1ccc(F)cc1
1280	C1COCC(N1C(=O)COC2=CC=CC=C2)CNC(=O)C3=CC=C(C=C3)C4(C(O4)C(F)(F)F)N	C=O.CCOCCCNC(=O)c1ccc(cc1)C1(N)OC1C(F)(F)F.COc1ccccc1
1281	CC1CC(CN(C1)C2=C(C=CC(=N2)OC)[N+](=O)[O-])N	[*]O.ccc(c(n)N1CC(C)CC(N)C1)[N+](=O)[O-]
1282	C1=CC2=C(C=C1NC(=O)C3=CC(=NN3)C(=O)NC4=CC5=C(C=C4)C=C(N5)C(=O)NCCN)NC(=C2)C(=O)NCCN	NCCNC(=O)c1cc2ccc(C=O)cc2[nH]1.cc(n[nH])C(=O)Nc1ccc2cc([nH]c2c1)C(=O)NCCN
1283	CC1(C(CCN1C2CC2CO)O)C	C=NCC1CC1N1CCC(O)C1(C)C
1284	CC1=CC(=C(C(=C1)C)NC(=O)CSC2=NC(=C(C(C2C#N)C3=CC=CS3)C(=O)OCC=C)C)C	C#NC1=C(C)N=C(SCC(=O)Nc2c(C)cc(C)cc2C)C(C#N)C1c1cccs1.C=CC
1285	CCN1CCC2=C(C1)SC(=C2C(=O)OCC)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CC(OC(C4)C)C.Cl	CC1CN(CC(C)O1)S(=O)(=O)c1ccccc1.CCOC(=O)c1csc2CN(CC)CCc12.Cl.O=CO
1286	CC1=C(C=C(C=C1)CCC(=O)OCC(=O)NC(C2CC2)C3CC3)Cl	CC(=O)NC(C1CC1)C1CC1.Cc1ccc(cc1Cl)CCC=O
1287	C1CSCCN1S(=O)(=O)C2=CN(N=C2)CCN	NCCn1cc(cn1)N(=O)(=O)N1CCSCC1
1288	CC1=C(C=CC(=C1)OCC2CNC(=O)O2)S(=O)(=O)N	O=C1NCCO1.O=CO.ccc(c(c)C)S(N)(=O)=O
1289	CCCSC1=NNC(=N1)C=CC2=CC=C(O2)C	CCC[SH](O)c1n[nH]c(C=Cc2ccc(C)o2)n1
1290	CC(CN1CCC(=CC1)C2=CN(N=C2)C3=CC=CC=C3OC)N4CCOCC4	OS.ccccc-n1cc(cn1)C1=CCN(CC1)CC(C)N1CCOCC1
1291	CCCCCCNC(=O)C1=CC=C(O1)COC2=CC=CC=C2[N+](=O)[O-]	CCCCCCNN(C(C)=O)c1ccc(COc2ccccc2[N+](=O)[O-])o1
1292	CC1=NC2=CC=CC=C2N1CCNC(=O)CC3=CSC(=N3)NC(=O)C4CC4	CC(=O)NNCCn1c(C)nc2ccccc21.O=C(Nc1nccs1)C1CC1
1293	COC1=CC=CC=C1NC(=O)CCC(=O)OCC(=O)C2=CC=C(C=C2)C3=CC=CC=C3	COc1ccccc1NC(CCC(=O)OCC(=O)c1ccc(cc1)-c1ccccc1)C(C)=O
1294	CC1=C(C=CC(=C1)Br)NC2=C(C(=O)N(C2=O)C3=CC=C(C=C3)S(=O)(=O)NC(=O)C)Cl	CC(=O)NS(=O)(=O)c1ccc(cc1)N(C=O)C(=O)CNc1ccc(Br)cc1C.Cl
1295	CCC1=NN=C(S1)NC(=O)C(C)SC2=NN=C(N2C)C3C(OC4=CC=CC=C4O3)C	C=O.CCSc1nnc(C2Oc3ccccc3OC2C)n1C.CCc1nncs1
1296	CCS(=O)(=O)C(C(C)O)Cl	CCO(=O)(=O)C(Cl)C(C)O
1297	CC(C)NC(=O)C1=C(C=NN1C)C#N	C#N(NC(C)C)c1c(C#N)cnn1C
1298	CCCCCCCOC(=O)C(C)NC1=CC=CC=C1.Cl	CCCCCCCOC(=O)C(C)C(=O)c1ccccc1.Cl
1299	CC1=CC=CC=C1C2CCCN2C(=O)CCCCl	CC=O.CCCCc1ccccc1C.CCCCl
1300	CCC1=NN(C=C1NC(=NC)NN)C	CCc1nn(C)cc1NC(N)=NC
1301	CCOC1=CC=C(C=C1)CC(=O)NC2=C(C=CC(=C2)Cl)OC	CCOc1ccc(cc1)CC(C)(=O)Nc1cc(Cl)ccc1OC
1302	CC1=C(C(=NC2=C3C=CC=CC3=NN12)C)CCC(=O)NCCCOCCC4=CC=CC=C4	C=O.CCNC(=O)CCc1c(C)nc2c3ccccc3nn2c1C.Cc1ccccc1
1303	C1C(C(C2=CC=CC=C21)NC(=O)C(CC3=CSC4=CC=CC=C43)NS(=O)(=O)CC5=CC=CC=C5)O	Cc1csc2ccccc12.NS(=O)(=O)Cc1ccccc1.OC1Cc2ccccc2C1NS
1304	CC1=NOC(=C1)NC(=O)C(C)OC(=O)C2=CC(=CC=C2)N3C=CC=C3	C.Cc1cc(NO(C)C)on1.O=C(O)c1cccc(c1)-n1cccc1
1305	CCCCCCCCCCNC(C=O)C(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13	[*]C(NC(NCCCCCCCCCC)C(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
1306	CC1C(=O)NC2=C(O1)C=CC(=C2)NC(=O)CSC(C3=CC=CC=C3)C4=CC=C(C=C4)Cl	CC(N)=O.CCOc1ccc(cc1)NC(=O)CSC(c1ccccc1)c1ccc(Cl)cc1
1307	C1CCC2=C(C1)N=C(S2)C3CCCN(C3)S(=O)(=O)CC4(CC4)CC#N	C#N(=O)(=O)(CC1(CC#N)CC1)N1CCCC(C1)c1nc2CCCCc2s1
1308	CC(CCCO)C1CCC2C1(CC=C3C2CCC4C3(CCC(C4)O)C)C	CC(CCCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3=CCC12C
1309	CC1CCC(CC1)OC(=O)C2=NC=CN=C2N	CC1CCC(CC1)OO(C)(C)c1nccnc1N
1310	CCCNC(=O)C(=C1N(C(=O)C(=CC2=CC=C(C=C2)OC)S1)C3=C(C=CC(=C3)C)C)C#N	CCCNC(=O)C(C#N)=c1c(=O)c(=Cc2ccc(cc2)OC)c(=O)n1-c1cc(C)ccc1C
1311	CC(CNCC1=CC2=C(C(=C1)OC)OCCO2)S(=O)C	COc1cc(cc2OCCOc12)CO(C)(C)CC(C)S(C)=O
1312	CCOC(=O)C(C(C1=CC=CC=C1)N=[S-](=O)C2=CC=C(C=C2)C)NC(C3=CC=CC=C3)C4=CC=CC=C4	CCOC(=O)C(NC(c1ccccc1)c1ccccc1)C(N=O(C)(C)(=O)c1ccc(C)cc1)c1ccccc1
1313	CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)C3=CN(C(=O)S3)C)C)C(C)O	CCCC1OCC(CC2OC2C(C)C(C)O)C(O)C1O.Cn1cc(O)sc1=O
1314	CS(=O)(=O)NC1=CC=C(C=C1)C(=O)OCC(=O)NC(=O)NC2=CC(=CC=C2)[N+](=O)[O-]	CC(N)=O.COC(=O)c1ccc(cc1)NS(C)(=O)=O.O=CNc1cccc(c1)[N+](=O)[O-]
1315	C1CCC2C(C1)C2C(=O)NC3=CN=CC(=C3)C(=O)O	C1CCC2CC2C1.C=O.O=C(O)c1cccnc1
1316	COC1=CC(=C(C=C1)OC)C2=CSC(=NC3=C(C=C(C=C3)Cl)Cl)N2CC4CCCO4	S.ccc(OC)c(c)-c1csc(=Nc2ccc(Cl)cc2Cl)n1CC1CCCO1
1317	C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC=CC(=C3)CCl	CO(C)(Nc1cccc(c1)CCl)C1COc2ccccc2O1
1318	CC1=CC=C(S1)CN(C2=CC3=C(C=C2)OCCO3)S(=O)(=O)C4=CC=C(C=C4)NC(=O)C	CC(=O)Nc1ccc(cc1)N(=O)(=O)(C(C)=O)N(Cc1ccc(C)s1)c1ccc2OCCOc2c1
1319	COC1=CC=C(C=C1)C2C(C(=C)C3=CC(=CC(=C23)OC)OC)C4=CC(=CC(=C4)OC)OC	C=C1c2cc(cc(OC)c2C(c(cc)cc)C1c1cc(cc(c1)OC)OC)OC.[*]=NN
1320	CC(C)(C)OC(=O)NCCC(=O)NC(C1=CC=CC=C1)C2=CC=CS2	C=O.CC(C)(C)O.CCC(=O)NC(c1ccccc1)c1cccs1
1321	CCCC(C)N1C=C(C(=N1)N)C	CCCC(C)n1cc(C)c(n1)C(C)=O
1322	CCOC1=C(C=C(C=C1)C=C2C(=O)N(C(=O)S2)CCNC(=O)C(C)(C)C)OC	CC(C)(C)C(=O)NCCO(C)(C)C(=O)S.CCOc1ccc(C)cc1OC
1323	CC(C)N(CC1=NC=CN1C)C(=O)C2CCC(=O)N(C2)CCCN3CCOCC3	CC(C)C(=O)Cc1nccn1C.CCC(=O)N(C)CCCN1CCOCC1
1324	CC1(CC2C3=CC=CC=C3C1NC2=O)C(=O)NC4=NC(=CS4)C5=CC=CC6=CC=CC=C65	C=O.CC1(CCc2ccccc2C1)C(=O)Nc1nc(cs1)-c1cccc2ccccc12
1325	C1=CSC(=C1)CCNS(=O)(=O)C2=C(C=CN=C2)N	Nc1ccncc1S(=O)(=O)NCCc1cccs1
1327	CC1=C2C(=C(NC2=C(C=C1)C)C(=O)OO)C	Cc1ccc(C)c2c(C)c([nH]c12)C(=O)C(=O)O
1328	CC(C)CC(C(=O)N)NC(=O)C(C)N	C=O.CC(C)C.CC(N)C(N)=O
1329	CSC1=NC2=CC=CC=C2C(=C1N)C3=CC=CC=C3	CNc1nc2ccccc2c(-c2ccccc2)c1N
1330	CC1CC2=C(C3=C(CC(O3)C)C(=C2O1)Br)CN4CCNCC4	CC1Cc2c(CN3CCO(C)(C)CC3)c3OC(C)Cc3c(Br)c2O1
1331	CCCC=C(C1=CC=C(C=C1)OC)N2CCOCC2	N=N.ccc(cc)C(=CCCC)N1CCOCC1
1332	CCC1CCCCN1C(=O)C(C)SC2=NN=C(S2)NC3=CC=C(C=C3)C	CCC1CCCCN1O(=CN)C(C)Sc1nnc(Nc2ccc(C)cc2)s1
1333	CC1CN(CCN1)C(=O)C2=C(N(N=C2)C)C	CC1CC(=O)CCN1.cnn(C)cC
1334	COC1=C(C=C(C=C1)CCNC(=O)CC(C2=CC(=CC=C2)OC3=CC=CC=C3)C4=CN(C5=CC=CC=C54)CC6=CC=CC=C6)OC	COc1ccc(cc1OC)CCNC(C)(=O)CC(c1cccc(c1)Oc1ccccc1)c1cn(Cc2ccccc2)c2ccccc12
1335	CCNC(=S)NN=C(C)C1=CC(=C(C=C1)F)F	C.CCNC(N)=S.Fc1ccccc1F
1336	CC1=C(C=CC=C1Cl)N2C(=C(C(NC2=S)C3=C(C(=C(C=C3)OC)OC)OC)C(=O)OC)C	COc1ccc(c(OC)c1OC)C1NC(=S)N(C(C)=C1C(C)(=O)OC)c1cccc(Cl)c1C
1337	CCCCCCCC1=NC(=S)C(C(=N1)C)C(=O)OC	CCCCCCCC1=NC(=S)C(C(C)=N1)O(C)(C)OC
1338	C1CCC(CC1)CC2CCCN2C(=O)NC3CCC(=O)NC3C4CCCO4	C=O.CC.O=C1CCC(CN1)NC(=O)N1CCCC1CC1CCCCC1
1339	CC(C)(CNC(=NC)NCC1CC(=O)NC2=CC=CC=C12)OC	CN=C(NCC1CNNc2ccccc21)NCC(C)(C)OC
1340	CC(C)(C)C1CCC(CC1)NCC(=O)OC(C)(C)C	CC(C)(C)OC(=O)CNC1CCC(CC1)C(C)(C)C
1341	CCOC(=O)C1=C(SC(=C1C)C)NC(=O)C2C3CC(C2C(=O)O)C=C3	CCON(C(C)=O)c1c(NC(=O)C2C3C=CC(C3)C2C(=O)O)sc(C)c1C
1342	CC(C1=CC=CC=C1)N2CC3=CN=CN3C(C2=O)C4=CC(=CC=C4)Br	Brc1ccccc1.CC(c1ccccc1)O(=CN)Cc1cncn1
1343	CN1C=C(C=N1)C2=CN3C(=C(C=N3)C#N)C(=C2)C4=CN=C(C=C4)N5CCN(CC5)C(=O)N(C)C6CC6	CN(C(=O)N1CCN(CC1)c1ccc(cn1)-c1cc(cn2ncc(C#N)c12)-c1cnn(C)c1)C1CC1
1344	CC1=NC(=NO1)CSC2=CC=CC=C2C(=O)NCC3=CC=CC=C3COC4=CC=CC=C4	C=O.Cc1ccccc1COc1ccccc1.Cc1nc(CSc2ccccc2)no1
1345	CC1=CC(=C(N1)C)C(=O)COC(=O)CCN2C=NC3=C(C2=O)C=C(C=C3)Br	Cc1cc(C)(=O)c(C)[nH]1.O=C(O)CCn1cnc2ccc(Br)cc2c1=O
1346	CC1=CC2=C(C=C1)C(CC(O2)(C)C)NC(=O)C3CCCN(C3)CC4=CC=CC=C4Cl	CC(=O)NNC1CC(C)(C)Oc2cc(C)ccc21.CCCN(C)Cc1ccccc1Cl
1347	C1CS(=O)CCC1NC2=C(C=C(C=C2)[N+](=O)[O-])C(F)F	O=[N+]([O-])c1ccc([*]C2CCS(=O)CC2)c(c1)C(F)F
1348	CC(C1=C(C=CC(=C1)OC)OC)NC(=O)C(C)SC2=NC=C(N2CC3CCCO3)C4=CC=CC=C4	C.COc1ccc(OC)c(c1)C(C)S.Sc1ncc(-c2ccccc2)n1CC1CCCO1
1349	CC(C)(CN(C)C(=O)C1=C(C=CC(=C1)N2CCCC2=O)Cl)O	CO(=CN)CC(C)(C)O.cc(cccCl)N1CCCC1=O
1350	CC(C)OC1=C(C=C(C=C1)CNCCCSC2=NN=NN2C)OC	COc1cc(ccc1OC(C)C)CSCCCSc1nnnn1C
1351	CCC1CCCN1C2(CCSC2)C(=O)O	CCC1CCCN1C1(CCSC1)C(=O)S
1352	CCCCCCCCCCCCCCCCCCSCCOC1C(C(C(OC1O)CO)O)O	CCCCCCCCCCCCCCCCCCSC.O.OCOC(CO)C(O)CO
1353	[Li+].CC1=C(C=CC(=C1N=C(CC(=O)C)[O-])Cl)S(=O)(=O)O	Cc1c(ccc(Cl)c1N=C([O-])CC(C)(C)=O)S(=O)(=O)O.[Li+]
1354	COC1=NC(=NC(=C1)CC#N)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)OCC(F)(F)F)C(=O)OC	COC(=O)c1ccc(cc1C(=O)(=O)(=O)NC(=O)Nc1nc(cc(n1)OC)CC#N)OCC(F)(F)F
1355	C1=CC=C(C(=C1)CNC(=O)C2=CC=CC=C2SCC3=CSC=N3)OC(F)(F)F	O=C(Cc1cscn1)c1ccccc1C(=O)NCc1ccccc1OC(F)(F)F
1356	CC1=C(C(=CC=C1)C)NC(=O)CN(C)CC(=O)N(C)CC2=C(C=CS2)C	CC(=O)N(CN(C)CC(=O)N(C)Cc1sccc1C)Nc1c(C)cccc1C
1357	CC(C)N1CCC(CC1)N2CCCC(C2)C(=O)NCC3=C4C=CNC4=CC=C3	CC(C)N1CCC(CC1)N1CCCC(C1)C(C)(=O)NCc1cccc2[nH]ccc12
1358	CC1=C(C(=CC=C1)NC(=O)C2COCC2NC)Cl	CNC1COCC1O(C)(C)Nc1cccc(C)c1Cl
1359	C1=CN=C2C(=CC(=CC2=C1NCCCN)Cl)Cl	NCCC[*]c1ccnc2c(Cl)cc(Cl)cc12
1360	CC1=CC=C(N1C2=C(C=CS2)C(=O)OCC(=O)N3CCCC3=O)C	CC=O.Cc1ccc(C)n1-c1cccs1.O.O=CN1CCCC1=O
1361	CCOC(=O)C1=C2CCC3=C(C2=NN1CC=C)CN(N3)C(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6	C=CCn1nc2C3CN(N(N)C=3CCc2c1C(=O)OCC)C(c1ccccc1)(c1ccccc1)c1ccccc1
1362	C1CN(CCC1C(=S)N)CC2=C(C=CC(=C2F)Br)F	O=COC(=O)C(=S)C1CCN(CC1)Cc1c(F)ccc(Br)c1F
1363	CCOC(=O)NC1=NC(=NS1)C(=NOC2=CC=CC=C2C(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)O	CCOO(=CN)Nc1nc(ns1)C(=NOc1ccccc1C(c1ccccc1)c1ccccc1)C(=O)O
1364	COC(=O)C1=CC=CC=C1N2C(=O)C3C4C=CC(C3C2=O)C5C4C5	COC(=O)c1ccccc1N(C=O)C(=O)CC1C=CCC2CC12
1365	CC(C)C1=NSC(=N1)NCC2(CCCCC2)C	CC(C)c1nnc(n1)NCC1(C)CCCCC1
1366	COC(=O)C(=CCOC1=CC=C(C=C1)[N+](=O)[O-])NC=O	C.O=CNC(C=O)=CCOc1ccc(cc1)[N+](=O)[O-]
1367	CCNC(=NCCOCCS(=O)(=O)C)NC1CCCN(C1)C2=CC=CC=C2	CCNC(=NCCOCCO(C)(C)(C)(=O)=O)NC1CCCN(C1)c1ccccc1
1368	CN(CCC1=CC=CC2=CC=CC=C21)CC3=NC=C(O3)C4=CC=CS4	CN(CCc1cccc2ccccc12)Cc1ncc(o1)-c1cccs1O
1369	CCCN1C2=C(C=C(C=C2)NC(=O)C3=CC=C(C=C3)F)N=C1C[NH+]4CCC(CC4)C	CC(N)=O.CCCn1c(C[NH+]2CCC(C)CC2)nc2ccccc21.Fc1ccccc1
1370	CCC(C)(CC)NC1=NC(=NC=C1[N+](=O)[O-])N	O=N[O-].cnc(N)ncNC(C)(CC)CC
1371	C1CCC2C(C1)CCCN2CC(=O)NC3=CC=CC=C3F	CC(=O)N(CN1CCCC2CCCCC21)Nc1ccccc1F
1372	COC1=CC=CC(=C1OC2CCSCC2)CC(C(=O)O)N	COc1cccc(CC(O)C(=O)O)c1OC1CCSCC1
1373	CC(C)(C)OC(=O)C1=CC=CC=C1CN2CN(C3(C2=O)CCN(CC3)C(=O)O)C4=CC=C(C=C4)F	CC(C)(C)OC(=O)c1ccccc1CO(=CN)CNc1ccc(F)cc1.CCN(CC)C(=O)O
1374	CCCCCCC1C=CC(C(C1CCCCCC)C=CCCCCCCCCO)CCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C	CC(C)CCCCCCCCCCCCCCC=O.CCCCCCCCC1C=CC(CCCCCC)C(CCCCCC)C1C=CCCCCCCCCO
1375	CCCC(=O)[NH-]	CC.[NH-]C=O
1376	CC(C(=S)N)S(=O)(=O)N(C)CC1CCN(C1)C	CC(C(N)=S)N(=O)(=O)N(C)CC1CCN(C)C1
1378	CCOCCCNC(=O)NC(CCCC(=O)O)C(=O)O	CCOCCCNC(=O)NC(CC)C(=O)O.[*]C(NO)C(=O)O
1379	C1=CC=C2C(=C1)C(=CN=N2)CC(C(Cl)(Cl)Cl)O	OC(Cc1cnnc2ccccc12)C(Cl)(Cl)Cl
1380	CCC1C(OC(C(C1O)NC(=O)C)COCC2C(C(OC(C2O)C)COCC3C(C(OC(C3O)CO)COCC4C(OC(C5C4OC(O5)(C)C(=O)O)COC)CO)NC(=O)C)NC(=O)C)CO	CCC1C(CO)OC(COCC2C(O)C(C)OC(COCC3C(O)C(CO)OC(COCC4C(CO)OC(COC)C5OC(C)(OC45)C(=O)O)C3NC(C)=O)C2NC(C)=O)C(C1O)O(C)C
1381	CC(=O)SC1=CC(=CC(=C1)C(=O)NCCCOP(OC)Cl)SC(=O)C	COP(Cl)OCCCNC(=O)c1cc(cc(c1)C(=O)C(C)=O)SC(C)=O
1382	COC1=CC(=CC(=C1O)OC)C2CC(=O)OC3=C2C4=C(C=C3)C(=O)C(=CC5=CC=CC=C5)O4	COc1cc(cc(OC)c1C=O)C1CC(=O)Oc2ccc3C(=O)C(=Cc4ccccc4)Oc3c21
1383	CC1(CC2C(C(=O)N2C1C(=O)O)NC(=O)CCC3=CC=C(C=C3)NC(=O)CCCCC4C5C(CS4)NC(=O)N5)C	CC1(C)CCC(=O)(O)C1C(=O)O.NC(=O)CCc1ccc(cc1)NC(=O)CCCCC1SCC2NC(=O)NC21
1384	CC(C)[N+](C)(C)C(C)(C)CO	CC(C)[N+](C)(C)C(C)(C)CC(=O)OC=O
1385	C1C(NC2CNC(NC2N1)CO)CO.[N+]1(=O)O[Pb]O1.[N+](=O)([O-])[O-]	O=[N+]([O-])[O-].O=[N+]1O[Pb]O1.OCC1NCC2OC(CO)CNC2N1
1386	CCCC(C1=CC=CC=C1)NC(=O)C(C)[NH+]2CCCC(C2)C(=O)NC3=CC=CC=C3	CCCC(N[*]C(C)[NH+]1CCCC(C1)C(=O)Nc1ccccc1)c1ccccc1
1387	CC1CCC2=C(C1)SC3=C2C(=O)N(C(=S)N3)C(C)C	CC1CCc2c(C1)c(=O)(O)c1[nH]c(=S)n(c(=O)c21)C(C)C
1388	CCNC(CC1=C(C=C(C=C1)[N+](=O)[O-])C#N)C(C)(C)C	CC[*](O)C(Cc1ccc(cc1C#N)[N+](=O)[O-])C(C)(C)C
1389	COCCOC1=C(C=CC(=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CC=C3F)OC	COCCOc1cc(ccc1OC)NO(C)(C)C1CCN(CC1)S(=O)(=O)c1ccccc1F
1390	CCON1C(=O)CC(C12CCN(CC2)C(=O)C3CC4=CC=CC=C4O3)C(=O)OC	CCON(O=CN)C1(CCN(CC1)C(=O)C1Cc2ccccc2O1)CC(=O)OC
1391	CCOC(=O)C1=CC=C(O1)S(=O)(=O)N2CCCC2C(=O)NCC3=CC=C(C=C3)COC	CCCNS(=O)(=O)c1ccc(o1)C(=O)OCC.[*]C(NCc1ccc(cc1)COC)C(=O)O
1392	CC(C)OC1=CC(=C(C=C1)C=CC(=O)NC2=NCCS2)OC	COc1cc(ccc1C=CN(NC1=NCCS1)C(C)=O)OC(C)C
1393	C1=CC=C(C(=C1)C2NC3=CC=CC=C3C(=O)N2C4=CC=C(C=C4)OCC(=O)[O-])Cl	cccccNC(Nc1ccc(cc1)OCC(=O)[O-])c1ccccc1Cl
1394	CC1CCCCC12C(=O)N(C(=O)N2)CC(=O)N3CCCSC3=NC4=CC(=C(C=C4)C)Cl	Cc1ccc(cc1Cl)N=C1SCCCN1C(=O)CN1C(=O)NC2(CCCCC2C)O1=CN
1395	CCN(C(=O)C(=CNC1=CC=CC=C1)C#N)C(=O)O	CCN(C(=O)O)C(=O)C(C#N)=CNc1ccccc1
1397	COC1=CC=C(C=C1)S(=O)(=O)OC2=CC(=C(C(=C2)OC)OC)OC.COC1=CC(=CC(=C1OC)OC)O	COc1ccc(cc1)S(=O)(=O)Oc1cc(OC)c(OC)c(c1)OC.[*]c1cc(OC)c(OC)c(c1)OC
1398	CC1(CCCN(C1)C(=O)C2=CNN=C2)OC	COC1(C)CCCN(C1)O(=CN)c1cn[nH]c1
1399	CCCCCN1C(=C(C(=O)NC1=O)F)O	[*]c1c(F)c(=O)[nH]c(=O)n1CCCCC
1400	COC1C(C(C(C(O1)COC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)OCC5=CC=CC=C5)OCC6=CC=CC=C6)OCC7=CC=CC=C7	COC1OC(C)C(OCc2ccccc2)C(OCc2ccccc2)C1OCc1ccccc1.O=COCC1c2ccccc2-c2ccccc21
1401	COC1(CCOC1)CNC2=C(C(=NS2)N)C(=O)NC3CC3	COC1(CCOC1)CC(=O)c1snc(N)c1C(=O)NC1CC1
1402	CCNC(C1=CN=C(C=C1)C)C2=C(C=CC=C2F)OC	CCO(C)(C)C(c1ccc(C)nc1)c1c(F)cccc1OC
1403	CCC1=NC(=CS1)CNC(=NC)N2CCC(CC2)OCC3CCCCO3	CCc1nc(co1(C)C)CNC(=NC)N1CCC(CC1)OCC1CCCCO1
1404	CN(C)CCCNC1=NC=C(C=C1)NC2=NC(=NC(=N2)N3CCOCC3)N4C5=CC=CC=C5N=C4C(F)F	CN(C)CCCO(C)(C)c1ccc(cn1)Nc1nc(nc(n1)-n1c(nc2ccccc21)C(F)F)N1CCOCC1
1405	C1CSCCN1CC2=CC=CC=C2NC(=O)C(=O)NCCC3=CSC=C3	CC(=O)NNc1ccccc1CN1CCSCC1.NCCc1ccsc1.O
